אנגלית: Another one bites the dustעברית: עוד אחד נושך את האבקיש לי עוד דוגמהאנגלית: Super mario 3d world + bowser&#39;s furyעברית: סופר מריו מימד שלישי פלוס זעמו של באוזר,😎
אנגלית: Another one bites the dustעברית: עוד אחד נושך את האבקיש לי עוד דוגמהאנגלית: Super mario 3d world + bowser&#39;s furyעברית: סופר מריו מימד שלישי פלוס זעמו של באוזר,😒
אנגלית: Another one bites the dustעברית: עוד אחד נושך את האבקיש לי עוד דוגמהאנגלית: Super mario 3d world + bowser&#39;s furyעברית: סופר מריו מימד שלישי פלוס זעמו של באוזר,😑
כמובן שאני לא מנסה לפגוע אני סתם צוחק מת עליך ימלך,❤
שיבולת תשאיר את זה למקצוענים ,😂
שיבולת תשאיר את זה למקצוענים ,😁
לא ראשון(יצירתיות ),💯
לא ראשון(יצירתיות ),😁
אני אליק ארישון!!,🥳
אני אליק ארישון!!,🤯
חחחח ,🤣
אני חייבת להגיד שהפרצוץ הזה הרג אותי מצחוק,😂
חחח אין כמו בובספוג (תדמיינו שזה ספוג),🧀
שיבולת מדרג לפני החג ואני רואה בחג,😒
אלה היו טובים ,🤤
סטופ אנשים!צילום מסך,🖼
וואו אני חייב להיות טרנדי כמוך ,🤯
כשה מר שיבולת רוכב על גל הטרנדים,🦘
AMONG שיבולת,😅
וואי תקשיבו זה מטריד ברמות,😅
זה לא מפחיד סתם משעמם ,🙄
צפייה ראשונה,😁
ראשון!!!!,🥳
זה ה11 שניות הכי אלוהיות בכל החיים שלי באמת מרגש,😭
אשכרה יש לסרטון הזה 6000 צפיות?? העולם מטומטם ,🤣
אשכרה יש לסרטון הזה 6000 צפיות?? העולם מטומטם ,🤦
ואוו השם לסרטון עם הכי הרבה תוכן כל הכבוד שאפו,👏
סוף סוף רואים את ערים האמיתימסתבר שהוא לא קוף,😱
הכותרת ריגשה אותי ,🥺
איזה שם מעמיק ומחושב,🧐
תאכל תלב כי אני לא צריך לרדת מטיקטוק אני ביוטיוב,🤣
תאכל תלב כי אני לא צריך לרדת מטיקטוק אני ביוטיוב,😂
החץ האפור בטאקי גורם לאנשים שמשחקים להחליף את הקלפים אחד עם השני לפי כיוון השעון,😉
לכל המרי שיבלות שלא יודעים איזה סרטון לעשות,😂
אני היחיד שער,😰
אני לא בטיק טוק אני ביוטיוב ,😅
אני לא בטיק טוק אני ביוטיוב ,😝
שיבולת מדרג זאת הסדרה הכי טובה ביוטיוב!,🌟
כל איש נורמלי בתגובות: קרינג׳אני: אוי ואבוי כמה משחת שיניים הוא בזבז עכשיונב אני יודעת שזה קרינג׳ אוקי אני מודעת אבל זרמו אני נואשת,🥺
חחחח יפה,❤
אני התעניינתי בסירטון הזה בעיקר מהאקסבוקס מאחורהיש סיכוי אתה מלווה לי אותו?,🤣
במה צפיתי הרגע,🤣
במה צפיתי הרגע,😭
סאבלימידזהואין לי מה לכתובלכו מפההההדי לחפור צאו מהתגובהאין לי כוח אליכםדיייייייייאני יגיד את זה ל מנהל של יוטיובאני אקח לכם את הוי באקסססבלילהההאו בבוקראו שאני אקח את הג׳מס שלכם בבראולבלילהאו בבוקרטוב ביייוואו השקעתי המון אשמח לסאבנגיע ל150 לייקים לתגובה?ולב ממר שיביאללה בייידי לגלגל ⁦⁩זהו אין לי כוח,😡
סאבלימידזהואין לי מה לכתובלכו מפההההדי לחפור צאו מהתגובהאין לי כוח אליכםדיייייייייאני יגיד את זה ל מנהל של יוטיובאני אקח לכם את הוי באקסססבלילהההאו בבוקראו שאני אקח את הג׳מס שלכם בבראולבלילהאו בבוקרטוב ביייוואו השקעתי המון אשמח לסאבנגיע ל150 לייקים לתגובה?ולב ממר שיביאללה בייידי לגלגל ⁦⁩זהו אין לי כוח,🕳️
סאבלימידזהואין לי מה לכתובלכו מפההההדי לחפור צאו מהתגובהאין לי כוח אליכםדיייייייייאני יגיד את זה ל מנהל של יוטיובאני אקח לכם את הוי באקסססבלילהההאו בבוקראו שאני אקח את הג׳מס שלכם בבראולבלילהאו בבוקרטוב ביייוואו השקעתי המון אשמח לסאבנגיע ל150 לייקים לתגובה?ולב ממר שיביאללה בייידי לגלגל ⁦⁩זהו אין לי כוח,🤬
אני יודע שאתם אוהבים שאני ממחזר סרטונים אבל הסרטון הזה לא עלה בערוץ הזה מוזמנים לבדוק הוא עלה בראשי רק אז טכנית זה פעם ראשונה ,😎
רואים שחיברו חבל ומישאו שלא ראו אותו במצלמה משך בחבל אז זה שקר גמור,😡
צפית פעם בפין וג&#39;ייק ,😮
חברה שלך (שלי) מכבה ומדליקה לך את האור ומכה וככה זה עובד &quot;תמיד&quot; בכוח הצוות!,😂
מי ער בשעה 23:39אני כןן עכשיו משעמם לי ואז צצ לי רעיוןן בואו נלך לראות את שי מר שיבלות בכבודו ובעצמו אני משועממת אז אני כותבת תגובות שלא מעניינות אף אחד ,😐
מי ער בשעה 23:39אני כןן עכשיו משעמם לי ואז צצ לי רעיוןן בואו נלך לראות את שי מר שיבלות בכבודו ובעצמו אני משועממת אז אני כותבת תגובות שלא מעניינות אף אחד ,😴
מי ער בשעה 23:39אני כןן עכשיו משעמם לי ואז צצ לי רעיוןן בואו נלך לראות את שי מר שיבלות בכבודו ובעצמו אני משועממת אז אני כותבת תגובות שלא מעניינות אף אחד ,🥱
דז&#39;ה וו,✨
מי ער בשעה 00:28 משעמם לי ,😐
זה שמונה יקליקבייטר יכפתור,🔴
המעצבן מהתגובות: זה היה 0:08 שניות ולא 10,😈
הגינדור היחיד שהיה שםזה הבלורית! ,😅
8 שניות * LOL עריכה: תראו מה צריך לעשות בעולם כדי לקבל הודעה מודגשת,🙄
יפה תעלה בבקשה עוד סרטונים של אמונג אס והמפה החדשה ,👍🏻
יפה תעלה בבקשה עוד סרטונים של אמונג אס והמפה החדשה ,😁
וואו אחזה מגניבבבבבב ,😆
וואו אחזה מגניבבבבבב ,😯
זה כזה יפה,😰
וואומגניב זה אמיתי,😮
וואומגניב זה אמיתי,🤔
פעם הבאה תעשה על השמש,😈
מי הבא? ליברמן ,🤣
מי הבא? ליברמן ,💦
מי הבא בילי איילישששש,💚
מי הבא? ביבי ,🤣
אתה די טוב בלעשות את זה ואני עוקב אחריך מאז שהיו לך 10 ,😉
מי הבא? גיא זוארץ,😅
מי הבאקווין רובין,😂
אני: הם היום צפיתי בזהמר שיבולת:הם לא העלתי סירטון כבר כמה ימים שוב מר שיבולת: גוגלל גולל ואז! מוצא סירטון רנדומלי הם הם כבר לא זוכרים את זה נכון התגובה הזאת:,😑
מי הבא? ביבי,🤣
מי הבא? ביבי,💦
קורע מיצחוק ומוזר,🤣
קורע מיצחוק ומוזר,🤦‍♀️
קופיקו בבקשההה זה היה ממש מצחיק,🤣
הבא עם ישראל קטורזה ,😂
אני מתתתת,🤣
שאני אומר אכלתי לחםשיבולת: לאאאאאאאאאאאא למה לאכול את המשפחה שלי?????????,😭
אני יכול גם חחחחח,🙂
אני יכול גם חחחחח,😃
איזה זום קטלני יש לי גם,😝
כשאתה הצפיה ה 9999,😎
מתי יהיה כבר 10/10?אני מחכה לזה הרבה זמן,🤔
מתי יהיה כבר 10/10?אני מחכה לזה הרבה זמן,🙃
תודה על בזבוז של 0:13 שניות מהחיים ,🙏
שיבולתתתתתתתתתת תעשה עוד סרטונים כאלוווווווו,😆
שיבולתתתתתתתתתת תעשה עוד סרטונים כאלוווווווו,😃
למה לא עשית בכותרת מר שיבולת מדרג גג?,😕
אני מתה מהפיגור אפשר פשוט לצלם באפליקציה מצלמה הרגילה ולעלות את זה לטיקטוק ,🤣
שי : קבלו איך אני עושה סרטון בטיק טוק יותר מדקה אני שרואה אותו כספיד ראנר : למה?,😯
אפילו החתול לא רוצה אותך ,🤣
אפילו החתול לא רוצה אותך ,🇵🇸
איזה חמוד,🥺
הדסקריפשיין הכי מתוק אבר ,😍
זה ניקרה איתאללות לא יפה לא יפה !!!!!,😡
למה למען ה’ הסרטון עלה לפני 41 דקות וישרק 250 לייקים?! ,😱
לפני 4 חודשיים וכבר 71M צפיות יש סרטונים ששנים ביוטיוב ויש להם רק 100 ומשהו צפיות,🥳
לפני 4 חודשיים וכבר 71M צפיות יש סרטונים ששנים ביוטיוב ויש להם רק 100 ומשהו צפיות,💖
סרטון מדהיםאני אורך שעות את הסרטונים הז אשמח אם תתנו לייק ותגובה לסרטון האחרוןתודה,🙏
סרטון מדהיםאני אורך שעות את הסרטונים הז אשמח אם תתנו לייק ותגובה לסרטון האחרוןתודה,🔥
סרטון מדהיםאני אורך שעות את הסרטונים הז אשמח אם תתנו לייק ותגובה לסרטון האחרוןתודה,😃
היה לייב ופיספסתי?,😔
רגע מה,❗
הוא יכול להסתכל על אנשים מהחלון,🤣
רגע! רגע! באיזה טלפון זה? ,🤔
רגע! רגע! באיזה טלפון זה? ,🤷‍♂️
מה זה המכשיר הזה?!,😯
מגניבבבב,👌
יפההההתותח ,💪🏻
אתה נראה כמו הנבל ממשפחת סופר על 1,😂
בלי זקן אתה נראה כמו בן זיני לפני שהוא התחיל להעריך זקן,😂
הסרטון הזה עשה לי להקיא,🤮
הסרטון הזה עשה לי להקיא,🤢
התעולים והזחלים אני בדיוק אוכלת,🙄
אבוי ,🤮
אבוי ,🤢
גילית לי פוביה ,😳
בזמן ששתית קפה ,🤣
בזמן ששתית קפה ,🤭
זה הפרצוף שלי כשראיתי את התולעים -  ואחר כך - ,😥
זה הפרצוף שלי כשראיתי את התולעים -  ואחר כך - ,😳
חחחחחחחח,😂
זה הסרטון הכי מצחיק עד עכשיו,😆
איזה מגעילללללללללללללל,🤮
איזה מגעילללללללללללללל,🤢
אני אוכל תוך כדי צפיה בזה,😥
איכס כל התולעים האלהבעעעע אבל אני אוהב סירטונים של מר שיבולת תותחחחח ,🤮
איכס כל התולעים האלהבעעעע אבל אני אוהב סירטונים של מר שיבולת תותחחחח ,😉
התוכנית שיבולת מדרג 2021-2021,😭
אין תקציב לאפקטים שהוא יעבור דרך השער כי הוא מוגלג  תגידו מי בא איתי לשיעור שיקויים? אה שיט אסור לגלות שזה אמיתי(כל הקוסמים האמיתיים תכתבו כאן),😂
רק מי שנולד בין השנים 2000 עד 2013 יבין את זה,😎
או שלא,😒
אני רואה את הכותרת של הסרטון אני אומרת לאמא שלי שנוסעים לתל אביב אני מגיעה לתל אביב אני רואה את הסרטון,🥶
אפשר לבוא ,😅
אפשר לבוא ,🚂
אפשר לבוא ,🤪
לא יודע מה איתכם אני התעניינתי במסכה אחלה מסכה שי,👍
אתה אף פעם לא נותן 10 אה?,😂
דרוג גרוע,😒
בנות 14 בנות 15 בנות 16 מה זה משנה אם הם שמרו את זה בסוד,🤫
בנות 14 בנות 15 בנות 16 מה זה משנה אם הם שמרו את זה בסוד,🎶
בנות 14 בנות 15 בנות 16 מה זה משנה אם הם שמרו את זה בסוד,🤫
בנות 14 בנות 15 בנות 16 מה זה משנה אם הם שמרו את זה בסוד,🎶
אני עדיין מחכה לעשר ‍‍‍,🐱
אני עדיין מחכה לעשר ‍‍‍,👤
היי חברים יש לי ערוץ יוטיובאני לא מעלה הרבה תוכן כי אניצריכה להגיע ל30 רשומים אבל עם אתם מחפשים תוכןטוקה בוקה מיינקראפטהודעותהגרלות שאלות תשובות ועודאשמח עם תרשמו תודה,❤️
11/10 אתה נמשך לתפוזי?,🍊
11/10 אתה נמשך לתפוזי?,😁
רק עכשיו שמתי לב שהם עושים את זה עם מד זווית,🤣
מצב רוח טוב ,🤣
מצב רוח טוב ,😂
מצב רוח טוב ,😛
מצב רוח טוב ,😍
אני חיכיתי לציון 10 לא 11,😑
כשאתה מעגל מ299 ל300 לייקים,😎
אתה שם את זה אל דקה ושתיי שניות ,😏
זה דקה ושתים,😅
זה לא מאה זה דקה ושתי שניות,🤦🏼‍♀️
זה דקה,😪
כי זה היה על דקה,🤣
שמת את המיקרוגל על דקה,🤦
חולההההה,👁️
חולההההה,😁
שמת על דקה לא על ,💯
חחח זה קחה בלי 99,🤣
דביל זה לא מאה זה דקה אפס אפס,🤦‍♀️
כי זה חושב שאתה שם על דקה,🤦‍♀️
סתום  זה לא באג סתם החלפתם מיקרו זה בכל מקרו רשום 1:00 לא 100 זה אומר שזה דקה ו60 שניות זה דקה ו60 שניות פחות 1 שניה זה 59 שניות,🤦🏽
זה לא 102 זה דקה ושתי שניות ,🤣
מטמומטם זה על דקה ושתי שניות הכל מאהבה מלך מתה עלייך ,❤️
מיקרוגלים מקוללים!!!,😅
זה אמור להיות ככה זה דקה יש שם : וזה אומר דקה לא 100 שניות,🤦🏽‍♀️
100 זה כאילו דקה ובדקה יש 60 שניות גם לי יש את זה,🤣
100 זה כאילו דקה ובדקה יש 60 שניות גם לי יש את זה,🤭
המטאטא שלי עומד,😏
כול שנה אומרים שהוא יכול לעמוד פעם ב3500 שנים אבל זה לא נכון ,🤣
זה קרה גם בתחילת הקורונהובסוף מסתבר שזה סתם וכל הזמן אפשר לעשות את זה,😆
זו סתם בדיחה לאחד באפריל חברים אומרים את זה כל שנה מחדש (נסא עבדה על כולנו ⁦ಡ ͜ ʖ ಡ⁩),👁️
זו סתם בדיחה לאחד באפריל חברים אומרים את זה כל שנה מחדש (נסא עבדה על כולנו ⁦ಡ ͜ ʖ ಡ⁩),👄
זו סתם בדיחה לאחד באפריל חברים אומרים את זה כל שנה מחדש (נסא עבדה על כולנו ⁦ಡ ͜ ʖ ಡ⁩),😭
רק אני מדמיין את מר שיבולת מחר מנסה להעמיד מטאטא ולא מצליח??,🧹
רק אני מדמיין את מר שיבולת מחר מנסה להעמיד מטאטא ולא מצליח??,😅
חחחח הלכתי לבדוק עם זה אמיתי,🤣
תודה על 100 מנויים  למי שלא מכיר אני מנסה לעשות את הערוץ יוטיוב ללא תוכן עם הכי הרבה סאבים בארץ לפחות בתכנון שהערוץ יהיה עם מלאא סאבים אבל בלי סירטון אחד  תודה לכל הנירשמים⁦⁩  המטרה הבאה של זה 200,♥️
תודה על 100 מנויים  למי שלא מכיר אני מנסה לעשות את הערוץ יוטיוב ללא תוכן עם הכי הרבה סאבים בארץ לפחות בתכנון שהערוץ יהיה עם מלאא סאבים אבל בלי סירטון אחד  תודה לכל הנירשמים⁦⁩  המטרה הבאה של זה 200,♥️
תודה על 100 מנויים  למי שלא מכיר אני מנסה לעשות את הערוץ יוטיוב ללא תוכן עם הכי הרבה סאבים בארץ לפחות בתכנון שהערוץ יהיה עם מלאא סאבים אבל בלי סירטון אחד  תודה לכל הנירשמים⁦⁩  המטרה הבאה של זה 200,♥️
תודה על 100 מנויים  למי שלא מכיר אני מנסה לעשות את הערוץ יוטיוב ללא תוכן עם הכי הרבה סאבים בארץ לפחות בתכנון שהערוץ יהיה עם מלאא סאבים אבל בלי סירטון אחד  תודה לכל הנירשמים⁦⁩  המטרה הבאה של זה 200,♥️
תודה על 100 מנויים  למי שלא מכיר אני מנסה לעשות את הערוץ יוטיוב ללא תוכן עם הכי הרבה סאבים בארץ לפחות בתכנון שהערוץ יהיה עם מלאא סאבים אבל בלי סירטון אחד  תודה לכל הנירשמים⁦⁩  המטרה הבאה של זה 200,♥️
תודה על 100 מנויים  למי שלא מכיר אני מנסה לעשות את הערוץ יוטיוב ללא תוכן עם הכי הרבה סאבים בארץ לפחות בתכנון שהערוץ יהיה עם מלאא סאבים אבל בלי סירטון אחד  תודה לכל הנירשמים⁦⁩  המטרה הבאה של זה 200,♥️
יש לו גפרור דולק ש&quot;שוכב&quot; בצורה אופקית מאחורי האצבע שלו שעליה הוא כביכול מדליק אש ועם המצית הוא מדליק את הגפרור הזה,🎇
יש לו גפרור דולק ש&quot;שוכב&quot; בצורה אופקית מאחורי האצבע שלו שעליה הוא כביכול מדליק אש ועם המצית הוא מדליק את הגפרור הזה,🧨
רואים את הגפרור תוותר,🤣
אני חושבת שאתה רואה יותר מידי סירטונים של גיבורי על גיבור כל לא חייב להיות לו כוחות זה יכול להיות אדם שעוזר לאחרים ביום יום,😊
הוא בתח רצה ליבכות שהקביעה שהוא קיבל,🤣
קסם העריכה,👻
גפרור ביד,😉
אני הלייק ה-738והתגובה ה-128אני מאוד אוהבת אותך ואת הסרטונים שלךנרשמתי לשלושת הערוצים ואני עוקבת אחריך באינסטגרם ,😉
שלום חברים שמי Ofri arviv kasus ואני הוא ערוץ פרסומים שמנסה לתמוך בערוצים קטנים בינוניים ואפילו גדולים!המטרה שנייה היא שאני מנסה להיות הערוץ הגדול ביותר ללא כל סרטון בערוץ!! יהיו הגרלות מטורפות עם זוכים!!!! שווה לא?אז למה אתם מחכים שימו סאב עכשיו זה בחינם ואתם בכלל לא תרגישו אז מה אכפת לכם?ממש רוצה להגיע לאלף שאוכל לפרסם את כל תומכי פרסמו את הערוץ לאנשים וככה תקבלו פירסום הרבה יותר מהר!!כל מי שנרשם אליי מעריכה מראש וגם הוא מלך!!/מלכהשיהיה לכם יום מקסים ואני מעריכה כל אחד ואחת מכםמטרות:5 10152025?30?40?50?60?70?80?90?100?200?300?400?500?600?700?800?900?1000!?,😜
שלום חברים שמי Ofri arviv kasus ואני הוא ערוץ פרסומים שמנסה לתמוך בערוצים קטנים בינוניים ואפילו גדולים!המטרה שנייה היא שאני מנסה להיות הערוץ הגדול ביותר ללא כל סרטון בערוץ!! יהיו הגרלות מטורפות עם זוכים!!!! שווה לא?אז למה אתם מחכים שימו סאב עכשיו זה בחינם ואתם בכלל לא תרגישו אז מה אכפת לכם?ממש רוצה להגיע לאלף שאוכל לפרסם את כל תומכי פרסמו את הערוץ לאנשים וככה תקבלו פירסום הרבה יותר מהר!!כל מי שנרשם אליי מעריכה מראש וגם הוא מלך!!/מלכהשיהיה לכם יום מקסים ואני מעריכה כל אחד ואחת מכםמטרות:5 10152025?30?40?50?60?70?80?90?100?200?300?400?500?600?700?800?900?1000!?,❤
שלום חברים שמי Ofri arviv kasus ואני הוא ערוץ פרסומים שמנסה לתמוך בערוצים קטנים בינוניים ואפילו גדולים!המטרה שנייה היא שאני מנסה להיות הערוץ הגדול ביותר ללא כל סרטון בערוץ!! יהיו הגרלות מטורפות עם זוכים!!!! שווה לא?אז למה אתם מחכים שימו סאב עכשיו זה בחינם ואתם בכלל לא תרגישו אז מה אכפת לכם?ממש רוצה להגיע לאלף שאוכל לפרסם את כל תומכי פרסמו את הערוץ לאנשים וככה תקבלו פירסום הרבה יותר מהר!!כל מי שנרשם אליי מעריכה מראש וגם הוא מלך!!/מלכהשיהיה לכם יום מקסים ואני מעריכה כל אחד ואחת מכםמטרות:5 10152025?30?40?50?60?70?80?90?100?200?300?400?500?600?700?800?900?1000!?,🔥
שלום חברים שמי Ofri arviv kasus ואני הוא ערוץ פרסומים שמנסה לתמוך בערוצים קטנים בינוניים ואפילו גדולים!המטרה שנייה היא שאני מנסה להיות הערוץ הגדול ביותר ללא כל סרטון בערוץ!! יהיו הגרלות מטורפות עם זוכים!!!! שווה לא?אז למה אתם מחכים שימו סאב עכשיו זה בחינם ואתם בכלל לא תרגישו אז מה אכפת לכם?ממש רוצה להגיע לאלף שאוכל לפרסם את כל תומכי פרסמו את הערוץ לאנשים וככה תקבלו פירסום הרבה יותר מהר!!כל מי שנרשם אליי מעריכה מראש וגם הוא מלך!!/מלכהשיהיה לכם יום מקסים ואני מעריכה כל אחד ואחת מכםמטרות:5 10152025?30?40?50?60?70?80?90?100?200?300?400?500?600?700?800?900?1000!?,👍
מי היה מאמין אני בשוק מר שיבולת בן 24,😱
שלום חברים אני ערוץ פרסומים אני מנסה להיות הערוץ עם הכי הרבה סאבים ללא כל סרטון! תירשמו אליי זה בחינם :) מחזירה אם צריך וגם כל מי שרשום אליי באלף סאבים מקבל פרסום אז שווה לא? יאללה תירשמו למה אתם מחכים כל מי שנרשם הוא מלך/מלכה אגב אני בקרוב בערוץ עושה הגרלה על 4 סאבים!!! שווה לא?שלום חברים אני ערוץ פרסומים אני מנסה להיות הערוץ עם הכי הרבה סאבים ללא כל סרטון! תירשמו אליי זה בחינם :) מחזירה אם צריך וגם כל מי שרשום אליי באלף סאבים מקבל פרסום אז שווה לא? יאללה תירשמו למה אתם מחכים כל מי שנרשם הוא מלך/מלכה אגב אני בקרוב בערוץ עושה הגרלה על 4 סאבים!!! שווה לא? (ההגרלה למי שנרשם אליי בלבד ונצטרך להגיע לחמישים סאבים!!!!),🔥
שלום חברים אני ערוץ פרסומים אני מנסה להיות הערוץ עם הכי הרבה סאבים ללא כל סרטון! תירשמו אליי זה בחינם :) מחזירה אם צריך וגם כל מי שרשום אליי באלף סאבים מקבל פרסום אז שווה לא? יאללה תירשמו למה אתם מחכים כל מי שנרשם הוא מלך/מלכה אגב אני בקרוב בערוץ עושה הגרלה על 4 סאבים!!! שווה לא?שלום חברים אני ערוץ פרסומים אני מנסה להיות הערוץ עם הכי הרבה סאבים ללא כל סרטון! תירשמו אליי זה בחינם :) מחזירה אם צריך וגם כל מי שרשום אליי באלף סאבים מקבל פרסום אז שווה לא? יאללה תירשמו למה אתם מחכים כל מי שנרשם הוא מלך/מלכה אגב אני בקרוב בערוץ עושה הגרלה על 4 סאבים!!! שווה לא? (ההגרלה למי שנרשם אליי בלבד ונצטרך להגיע לחמישים סאבים!!!!),❤
שלום יש לי ערוץ יוטיוב אשמח אם תכנסו ותכתבו את מספר  של ההורים שלכם לא לשכוח את המאחורה מעריך מאד את התמיכה,💳
לא ידעתי,😮
גיליתה לי את המריקאה,🤥
סוד משוגע שידעתי משנת 2018 ,👏
קוד הנחה שווה!!לגולדהמקדולנדס סושייה ועוד הרבה מסעדותלהזמנה הראשונה דרך וולטהקוד: FREE70,😊
אני חשבתי &quot;שיבולת מזרגג&quot; ,😂
תעשה כבר 10/10 ,🙂
איפה אתה מוצא את הסרטונים האלה?!?!שימו לייק אם אתם רוצים לדעת גם,😂
אין צפיות וארבעים וארבע לייקים,🙄
יש עוד בדרך על תדאגו,😂
השוקולד,😃
ראיתי את זה ב1 בלילה,🤣
ערסתה לי לילה לבן!! חבל עכשיו 2 וחצי ליפנות בוקר ואני חייב לישון ביגללך,🤣
תודה,🤠
תודה,😃
תודה,☺
מי כל הדברים מתאימים לו?,😂
לא כיבלתי לילה טוב,😢
אני בשוקקקקק אני לוייי ואתה אמרת את זה ראשון,🥴
אני מתעטש כשאני יוצא לאור,😅
רואים שאתה הרגע קמת ,😅
מגניב! אבל החיוך מזה מטריד,🤣
מגניב! אבל החיוך מזה מטריד,🙃
מגניב! אבל החיוך מזה מטריד,🤭
שלום אני צופה שימו לייק לתגובה סתם ככה,😁
לייק מי ששם לב שהוא רושם ג&#39; בסוף לפי מספר הפרקים,👇
היתי קורא לסרטון שיבולת עם הפרצופים,😱
היתי קורא לסרטון שיבולת עם הפרצופים,😨
היתי קורא לסרטון שיבולת עם הפרצופים,😲
היתי קורא לסרטון שיבולת עם הפרצופים,😰
היתי קורא לסרטון שיבולת עם הפרצופים,😝
כאתה מחפש סרטון רנדומלי שיעביר לך את הזמן ואתה מוצא את שיבולת מדרג,😅
לא הבנתי מר שיבולת עוד כמה סרטוני דירוגים יש לך שם ??? ,😂
לא הבנתי מר שיבולת עוד כמה סרטוני דירוגים יש לך שם ??? ,😅
אני אף פעם לא הבנתי מה הקטע של ,😄
אחלה דירגוגגגגגגגגגגגגגגגגגגגגגגגג,😅
יופי של דירגוגג שיבולת,😅
מגניבבבבתעשה עוד סרטונים של שיבולת מדרגגגגג,🥳
מגניבבבבתעשה עוד סרטונים של שיבולת מדרגגגגג,😄
כולם גנגסטרים עד שמר שיבולת צוחק על אדיר,😦
חחחחחחחחחחחחחחחח,🤣
חחחחחחחחחחחחחחחח,😂
שיבולת חולה אלך,😍
מקורי ,👌
לא חדשה,😂
זה לא חדש ,😑
אני אור רוזן ויש לי חלום שיהיה לי ערוץ יוטיוב אבל איך זה יכול לקרות בלי מנויים אז אנא מכם הרשמו לערוץ שלי כמובן זו בחירה שלכם אבל זה לא נראה לי שזה לא כזה מפריע ועם כן אז לא צריך אבל זה רק משהו קטן ויקח לכם שניהומי שכן מתכנן להירשם שילחץ על הפנים שלי והירשם לערוץ זה בחינם ולא מפריע לאף אחד רק עוזר לי לגדול ולהיות משפחת רוזן הענקית,❤️
למה אני משתמש בדיסקורד בהיר ,🤔
חחחחח שיבולת הרגת,🤣
חחח כל כך נכון,😂
אתה יכול לפרסם את הערוץ שלי יש לי רק 10 סאבים ורק 488 צפיות ובה לי ליות עם קצת יותר סאבים,🙏
גאון,😂
שמח לראות שחברה שלך לא קטינה כמו רוב יוטיוב ישראל,😃
מחשב מטורף!! מאיפה קנית?,🤣
חבל שאין לי מכום בישביל המדבקה זה אומר שלעולם לא היה לי מחשב גיימינג,😥
חשבתי שאתה רציני,😪
יא אללה איזה מחשב גיימינג,🖥
וואו אני אנסה את זה,😂
חשבתי שתשים אורות,😂
גאון!! אגב תודה על ההסבר מלך,😚
ניסיתי אבל לא עבד מעניין מה לא בסדר במדבקה שלי,🤔
יש לו מדבקה ,😄
לא חסר לדים!,🤦
או מיי גדד,❗
או מיי גדד,❕
מההההה !,😱
מההההה !,😝
ואו אני בהלםםםם ,♥️
זה מטורף,🤦
מההה?! איךךךך?,😱
מההה?! איךךךך?,😵
או מיי גאד,😮
או מיי גאד,😳
וואו הייתי רוצה זום כזה רגע זה הטלפון שלך?,😶
אמאלהההה איזה מטורףףף,😝
אמאלהההה איזה מטורףףף,🥴
ווווואאאאאאוווווווו,😮
וואו זה גאוני  מדהים שראית את זה,😂
גדלתי על אווטאר( לא הסרט הסדרה),😊
גדלתי על אווטאר( לא הסרט הסדרה),😉
אתה גאון אין לי עוד מה להגיד ,😌
יוצא פרקים חדשים!!!!,🥳
אין סיבה שתכתוב אווטאר בשגיאות כתיב,😑
אתם יכולים בבקשה להירשם לי לערוץתצפו בסרטון אחד ואם לא נהנתם אז תלכו,🐈
אתם יכולים בבקשה להירשם לי לערוץתצפו בסרטון אחד ואם לא נהנתם אז תלכו,❤️
זה סדרה מושלמת אני מתה עליה,🌪️
זה סדרה מושלמת אני מתה עליה,🌊
זה סדרה מושלמת אני מתה עליה,🌱
זה סדרה מושלמת אני מתה עליה,🔥
וואי גם אני,😱
וואו אני אף פעם לא חשבתי על זה ,🤔
וואו אני אף פעם לא חשבתי על זה ,👍
וואו אני אף פעם לא חשבתי על זה ,👀
אבל צוקו הוא בכלל לא נלחם!!!! הוא אמר בעצמו לאוזאי שהוא לא ילחם בוא ולכן הוא הצליח בכזאת קלות לעשות לצוקו את הצלקתונכון זה שאנג גרם למתקפה להראות חלשה מאוד וכן אוזאי היה מחוזק אבל עם זאת הפואנטה של הסרטון היית צריך להזכיר את זה ואת כל מה אמרתי עד עכשיואוהב אותך ותמשיך להישתפר,🤞
קפה קר זה טוב גם בעיר וגם בכפר,😄
וואי שתית את זה פעם אחת המשקה הזה פיצוץ עם הקרח הזה ,🙃
אחד המספקיםםםתעלה עוד סרטונים של שיבולת מדרגגגג!!!,😃
מר שיבולתתתתאם שמתה לב הצפיות של הסרטון הזה יותר מהאנשים בישראלאני הייתי גאה!!,🇮🇱
זה לא פסל היד שלו זזה אני ראיתי ולא משקרת,😱
מר שיבולת תגיד תאמת זה מתיחה או מה אימלה wtf זה באמת זז ,😮
מר שיבולת תגיד תאמת זה מתיחה או מה אימלה wtf זה באמת זז ,🤨
גם אני ראיתי את זה אבל אתמול,🤯
איזה מפחיד ראיתי אותו זז,😵
אני בדרך כלל לא אומרת &quot;לייק ראשון!&quot;אבל אני סימנתי את הלייק ה300 וזה מאורע מרגש,😅
זה אמיתי?,😅
ימלך כל הכבוד על ההשקעה ובכלל על הפרסומת ממש כיף לצפות בסרטונים  תמשיך כך,🙏🏻
ימלך כל הכבוד על ההשקעה ובכלל על הפרסומת ממש כיף לצפות בסרטונים  תמשיך כך,😁
